ZIP Code,HUD Area Code,HUD Fair Market Rent Area Name,SAFMR 0BR,SAFMR 0BR - 90% Payment Standard,SAFMR 0BR - 110% Payment Standard,SAFMR 1BR,SAFMR 1BR - 90% Payment Standard,SAFMR 1BR - 110% Payment Standard,SAFMR 2BR,SAFMR 2BR - 90% Payment Standard,SAFMR 2BR - 110% Payment Standard,SAFMR 3BR,SAFMR 3BR - 90% Payment Standard,SAFMR 3BR - 110% Payment Standard,SAFMR 4BR,SAFMR 4BR - 90% Payment Standard,SAFMR 4BR - 110% Payment Standard
12084,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,180","$1,062","$1,298","$1,320","$1,188","$1,452","$1,600","$1,440","$1,760","$1,950","$1,755","$2,145","$2,150","$1,935","$2,365"
12085,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,510","$1,359","$1,661","$1,670","$1,503","$1,837"
12086,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12087,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12089,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$870,$783,$957,$970,$873,"$1,067","$1,180","$1,062","$1,298","$1,440","$1,296","$1,584","$1,590","$1,431","$1,749"
12090,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$870,$783,$957,$970,$873,"$1,067","$1,180","$1,062","$1,298","$1,440","$1,296","$1,584","$1,590","$1,431","$1,749"
12092,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$850,$765,$935,$950,$855,"$1,045","$1,150","$1,035","$1,265","$1,400","$1,260","$1,540","$1,540","$1,386","$1,694"
12093,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12094,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$870,$783,$957,$980,$882,"$1,078","$1,200","$1,080","$1,320","$1,480","$1,332","$1,628","$1,610","$1,449","$1,771"
12107,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12110,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,150","$1,035","$1,265","$1,280","$1,152","$1,408","$1,560","$1,404","$1,716","$1,900","$1,710","$2,090","$2,100","$1,890","$2,310"
12118,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$860,$774,$946,$950,$855,"$1,045","$1,160","$1,044","$1,276","$1,410","$1,269","$1,551","$1,560","$1,404","$1,716"
12120,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$860,$774,$946,$950,$855,"$1,045","$1,160","$1,044","$1,276","$1,410","$1,269","$1,551","$1,560","$1,404","$1,716"
12121,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$860,$774,$946,$960,$864,"$1,056","$1,170","$1,053","$1,287","$1,430","$1,287","$1,573","$1,580","$1,422","$1,738"
12122,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12123,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12128,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12131,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12133,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$930,$837,"$1,023","$1,040",$936,"$1,144","$1,260","$1,134","$1,386","$1,530","$1,377","$1,683","$1,690","$1,521","$1,859"
12134,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12137,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,100",$990,"$1,210","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12138,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12140,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12141,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,010",$909,"$1,111","$1,230","$1,107","$1,353","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12143,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$850,$765,$935,$950,$855,"$1,045","$1,150","$1,035","$1,265","$1,400","$1,260","$1,540","$1,540","$1,386","$1,694"
12144,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$970,$873,"$1,067","$1,090",$981,"$1,199","$1,320","$1,188","$1,452","$1,610","$1,449","$1,771","$1,770","$1,593","$1,947"
12147,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12148,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,090",$981,"$1,199","$1,210","$1,089","$1,331","$1,470","$1,323","$1,617","$1,790","$1,611","$1,969","$1,980","$1,782","$2,178"
12149,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12150,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$920,$828,"$1,012","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,510","$1,359","$1,661","$1,660","$1,494","$1,826"
12151,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,180","$1,062","$1,298","$1,320","$1,188","$1,452","$1,600","$1,440","$1,760","$1,950","$1,755","$2,145","$2,150","$1,935","$2,365"
12153,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$920,$828,"$1,012","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,510","$1,359","$1,661","$1,670","$1,503","$1,837"
12154,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$870,$783,$957,$970,$873,"$1,067","$1,190","$1,071","$1,309","$1,460","$1,314","$1,606","$1,590","$1,431","$1,749"
12156,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12157,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12158,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,250","$1,125","$1,375","$1,390","$1,251","$1,529","$1,690","$1,521","$1,859","$2,060","$1,854","$2,266","$2,270","$2,043","$2,497"
12159,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,050",$945,"$1,155","$1,180","$1,062","$1,298","$1,430","$1,287","$1,573","$1,740","$1,566","$1,914","$1,920","$1,728","$2,112"
12160,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,020",$918,"$1,122","$1,240","$1,116","$1,364","$1,510","$1,359","$1,661","$1,670","$1,503","$1,837"
12161,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,250","$1,125","$1,375","$1,390","$1,251","$1,529","$1,690","$1,521","$1,859","$2,060","$1,854","$2,266","$2,270","$2,043","$2,497"
12166,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12167,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12168,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12169,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$850,$765,$935,$950,$855,"$1,045","$1,150","$1,035","$1,265","$1,410","$1,269","$1,551","$1,550","$1,395","$1,705"
12170,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,140","$1,026","$1,254","$1,270","$1,143","$1,397","$1,550","$1,395","$1,705","$1,890","$1,701","$2,079","$2,080","$1,872","$2,288"
12175,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,030",$927,"$1,133","$1,150","$1,035","$1,265","$1,400","$1,260","$1,540","$1,700","$1,530","$1,870","$1,880","$1,692","$2,068"
12180,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,040",$936,"$1,144","$1,270","$1,143","$1,397","$1,550","$1,395","$1,705","$1,710","$1,539","$1,881"
12181,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$930,$837,"$1,023","$1,040",$936,"$1,144","$1,260","$1,134","$1,386","$1,530","$1,377","$1,683","$1,690","$1,521","$1,859"
12182,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,100",$990,"$1,210","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12183,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12184,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$930,$837,"$1,023","$1,040",$936,"$1,144","$1,260","$1,134","$1,386","$1,530","$1,377","$1,683","$1,690","$1,521","$1,859"
12185,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$860,$774,$946,$960,$864,"$1,056","$1,180","$1,062","$1,298","$1,440","$1,296","$1,584","$1,580","$1,422","$1,738"
12186,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$970,$873,"$1,067","$1,080",$972,"$1,188","$1,310","$1,179","$1,441","$1,590","$1,431","$1,749","$1,760","$1,584","$1,936"
12187,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12188,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$920,$828,"$1,012","$1,030",$927,"$1,133","$1,250","$1,125","$1,375","$1,520","$1,368","$1,672","$1,680","$1,512","$1,848"
12189,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$870,$783,$957,$970,$873,"$1,067","$1,180","$1,062","$1,298","$1,440","$1,296","$1,584","$1,590","$1,431","$1,749"
12193,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,020",$918,"$1,122","$1,140","$1,026","$1,254","$1,390","$1,251","$1,529","$1,690","$1,521","$1,859","$1,870","$1,683","$2,057"
12194,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
12196,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$830,$747,$913,$930,$837,"$1,023","$1,130","$1,017","$1,243","$1,380","$1,242","$1,518","$1,520","$1,368","$1,672"
12198,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$830,$747,$913,$920,$828,"$1,012","$1,120","$1,008","$1,232","$1,360","$1,224","$1,496","$1,500","$1,350","$1,650"
12201,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12202,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$830,$747,$913,$920,$828,"$1,012","$1,120","$1,008","$1,232","$1,360","$1,224","$1,496","$1,500","$1,350","$1,650"
12203,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,100",$990,"$1,210","$1,220","$1,098","$1,342","$1,490","$1,341","$1,639","$1,810","$1,629","$1,991","$2,000","$1,800","$2,200"
12204,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,120","$1,008","$1,232","$1,360","$1,224","$1,496","$1,660","$1,494","$1,826","$1,830","$1,647","$2,013"
12205,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,060",$954,"$1,166","$1,180","$1,062","$1,298","$1,440","$1,296","$1,584","$1,750","$1,575","$1,925","$1,930","$1,737","$2,123"
12206,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$940,$846,"$1,034","$1,040",$936,"$1,144","$1,270","$1,143","$1,397","$1,550","$1,395","$1,705","$1,710","$1,539","$1,881"
12207,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$870,$783,$957,$970,$873,"$1,067","$1,180","$1,062","$1,298","$1,440","$1,296","$1,584","$1,590","$1,431","$1,749"
12208,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$990,$891,"$1,089","$1,100",$990,"$1,210","$1,340","$1,206","$1,474","$1,630","$1,467","$1,793","$1,800","$1,620","$1,980"
12209,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$990,$891,"$1,089","$1,100",$990,"$1,210","$1,340","$1,206","$1,474","$1,630","$1,467","$1,793","$1,800","$1,620","$1,980"
12210,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$900,$810,$990,"$1,000",$900,"$1,100","$1,220","$1,098","$1,342","$1,480","$1,332","$1,628","$1,640","$1,476","$1,804"
12211,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,390","$1,251","$1,529","$1,550","$1,395","$1,705","$1,890","$1,701","$2,079","$2,300","$2,070","$2,530","$2,540","$2,286","$2,794"
12212,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12220,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12222,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12223,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12226,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12227,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12236,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12237,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12247,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12260,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12288,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$980,$882,"$1,078","$1,090",$981,"$1,199","$1,330","$1,197","$1,463","$1,620","$1,458","$1,782","$1,790","$1,611","$1,969"
12301,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$910,$819,"$1,001","$1,010",$909,"$1,111","$1,230","$1,107","$1,353","$1,500","$1,350","$1,650","$1,650","$1,485","$1,815"
12302,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA","$1,000",$900,"$1,100","$1,110",$999,"$1,221","$1,350","$1,215","$1,485","$1,640","$1,476","$1,804","$1,810","$1,629","$1,991"
12303,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$880,$792,$968,$990,$891,"$1,089","$1,200","$1,080","$1,320","$1,460","$1,314","$1,606","$1,610","$1,449","$1,771"
12304,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$880,$792,$968,$990,$891,"$1,089","$1,200","$1,080","$1,320","$1,460","$1,314","$1,606","$1,610","$1,449","$1,771"
12305,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",$810,$729,$891,$900,$810,$990,"$1,090",$981,"$1,199","$1,350","$1,215","$1,485","$1,480","$1,332","$1,628"
